CMDLINE /home/jules/.pyenv/versions/3.12.11/bin/python3.12 run_pipeline.py
MEM 251.707031 1754559595.0895
MEM 251.707031 1754559595.1926
MEM 251.707031 1754559595.2957
MEM 251.707031 1754559595.3990
MEM 251.707031 1754559595.5021
MEM 251.707031 1754559595.6054
MEM 251.707031 1754559595.7088
MEM 251.707031 1754559595.8122
MEM 251.707031 1754559595.9156
MEM 251.707031 1754559596.0190
MEM 251.707031 1754559596.1225
MEM 251.707031 1754559596.2260
MEM 251.707031 1754559596.3301
MEM 251.707031 1754559596.4339
MEM 251.707031 1754559596.5375
MEM 251.707031 1754559596.6413
MEM 251.707031 1754559596.7454
MEM 251.707031 1754559596.8494
MEM 251.707031 1754559596.9528
MEM 251.707031 1754559597.0564
MEM 251.707031 1754559597.1602
MEM 251.707031 1754559597.2638
MEM 251.707031 1754559597.3675
MEM 251.707031 1754559597.4714
MEM 251.707031 1754559597.5751
MEM 251.707031 1754559597.6790
MEM 251.707031 1754559597.7824
MEM 251.707031 1754559597.8864
MEM 251.707031 1754559597.9898
MEM 251.707031 1754559598.0938
MEM 251.707031 1754559598.1978
MEM 251.707031 1754559598.3018
MEM 251.707031 1754559598.4056
MEM 251.707031 1754559598.5093
MEM 251.707031 1754559598.6127
MEM 251.707031 1754559598.7167
MEM 251.707031 1754559598.8204
MEM 251.707031 1754559598.9240
MEM 251.707031 1754559599.0277
MEM 251.707031 1754559599.1313
MEM 251.707031 1754559599.2351
MEM 251.707031 1754559599.3387
MEM 251.707031 1754559599.4417
MEM 251.707031 1754559599.5454
MEM 251.707031 1754559599.6505
MEM 251.707031 1754559599.7542
MEM 251.707031 1754559599.8592
MEM 251.707031 1754559599.9644
MEM 251.707031 1754559600.0695
MEM 251.707031 1754559600.1739
MEM 251.707031 1754559600.2782
MEM 251.707031 1754559600.3819
MEM 251.707031 1754559600.4855
MEM 251.707031 1754559600.5893
MEM 251.707031 1754559600.6929
MEM 251.707031 1754559600.7967
MEM 251.707031 1754559600.9007
MEM 251.707031 1754559601.0047
MEM 251.707031 1754559601.1081
MEM 251.707031 1754559601.2117
MEM 251.707031 1754559601.3153
MEM 251.707031 1754559601.4190
MEM 251.707031 1754559601.5229
MEM 251.707031 1754559601.6264
MEM 251.707031 1754559601.7301
MEM 251.707031 1754559601.8337
MEM 251.707031 1754559601.9374
MEM 251.707031 1754559602.0410
MEM 251.707031 1754559602.1444
MEM 251.707031 1754559602.2483
MEM 251.707031 1754559602.3521
MEM 251.707031 1754559602.4557
MEM 251.707031 1754559602.5593
MEM 251.707031 1754559602.6633
MEM 251.707031 1754559602.7680
MEM 251.707031 1754559602.8721
MEM 251.707031 1754559602.9758
MEM 251.707031 1754559603.0795
MEM 251.707031 1754559603.1830
MEM 240.707031 1754559603.2866
MEM 237.707031 1754559603.3906
MEM 237.707031 1754559603.4942
MEM 237.707031 1754559603.5988
MEM 237.707031 1754559603.7020
MEM 237.707031 1754559603.8053
MEM 237.707031 1754559603.9087
MEM 237.707031 1754559604.0120
MEM 237.707031 1754559604.1153
MEM 237.707031 1754559604.2189
MEM 237.707031 1754559604.3222
MEM 237.707031 1754559604.4255
MEM 237.707031 1754559604.5288
MEM 237.707031 1754559604.6320
MEM 237.707031 1754559604.7351
MEM 237.707031 1754559604.8382
MEM 237.707031 1754559604.9414
MEM 237.707031 1754559605.0449
MEM 237.707031 1754559605.1481
MEM 237.707031 1754559605.2512
MEM 237.707031 1754559605.3542
MEM 237.707031 1754559605.4573
MEM 237.707031 1754559605.5603
MEM 237.707031 1754559605.6635
MEM 237.707031 1754559605.7665
MEM 237.707031 1754559605.8696
MEM 237.707031 1754559605.9728
MEM 237.707031 1754559606.0760
MEM 237.707031 1754559606.1792
MEM 237.707031 1754559606.2821
MEM 237.707031 1754559606.3852
MEM 237.707031 1754559606.4884
MEM 237.707031 1754559606.5917
MEM 237.707031 1754559606.6948
MEM 237.707031 1754559606.7978
MEM 237.707031 1754559606.9009
MEM 237.707031 1754559607.0041
MEM 237.707031 1754559607.1072
MEM 237.707031 1754559607.2102
MEM 237.707031 1754559607.3134
MEM 237.707031 1754559607.4167
MEM 237.707031 1754559607.5199
MEM 237.707031 1754559607.6230
MEM 237.707031 1754559607.7261
MEM 237.707031 1754559607.8291
MEM 237.707031 1754559607.9323
MEM 237.707031 1754559608.0354
MEM 237.707031 1754559608.1385
MEM 237.707031 1754559608.2415
MEM 237.707031 1754559608.3446
MEM 237.707031 1754559608.4477
MEM 237.707031 1754559608.5508
MEM 237.707031 1754559608.6539
MEM 237.707031 1754559608.7574
MEM 237.707031 1754559608.8606
MEM 237.707031 1754559608.9638
MEM 237.707031 1754559609.0669
MEM 237.707031 1754559609.1699
MEM 237.707031 1754559609.2730
MEM 237.707031 1754559609.3761
MEM 237.707031 1754559609.4793
MEM 237.707031 1754559609.5823
MEM 237.707031 1754559609.6855
MEM 237.707031 1754559609.7886
MEM 237.707031 1754559609.8918
MEM 237.707031 1754559609.9949
MEM 237.707031 1754559610.0979
MEM 237.707031 1754559610.2011
MEM 238.582031 1754559610.3043
MEM 239.457031 1754559610.4075
MEM 240.207031 1754559610.5105
MEM 241.082031 1754559610.6135
MEM 241.832031 1754559610.7167
MEM 254.332031 1754559610.8225
MEM 262.207031 1754559610.9292
MEM 270.082031 1754559611.0352
MEM 278.082031 1754559611.1411
MEM 286.082031 1754559611.2474
MEM 294.082031 1754559611.3536
MEM 302.082031 1754559611.4595
MEM 244.140625 1754559611.5625
MEM 294.515625 1754559611.6655
MEM 244.140625 1754559611.7687
MEM 294.140625 1754559611.8717
MEM 245.140625 1754559611.9750
MEM 290.515625 1754559612.0780
MEM 246.140625 1754559612.1811
MEM 291.140625 1754559612.2843
MEM 252.140625 1754559612.3874
MEM 287.640625 1754559612.4904
MEM 271.140625 1754559612.5934
MEM 284.515625 1754559612.6964
MEM 276.144531 1754559612.7995
MEM 284.519531 1754559612.9025
MEM 289.144531 1754559613.0054
MEM 273.019531 1754559613.1085
MEM 274.722656 1754559613.2116
MEM 251.722656 1754559613.3149
MEM 251.722656 1754559613.4182
MEM 251.722656 1754559613.5213
MEM 251.722656 1754559613.6244
MEM 251.722656 1754559613.7276
MEM 251.722656 1754559613.8308
MEM 251.722656 1754559613.9341
MEM 251.722656 1754559614.0373
MEM 251.722656 1754559614.1406
MEM 251.722656 1754559614.2436
MEM 251.722656 1754559614.3468
MEM 251.722656 1754559614.4501
MEM 251.722656 1754559614.5533
MEM 251.722656 1754559614.6568
MEM 251.722656 1754559614.7600
MEM 251.722656 1754559614.8632
MEM 251.722656 1754559614.9664
MEM 251.722656 1754559615.0695
MEM 251.722656 1754559615.1727
MEM 251.722656 1754559615.2759
MEM 251.722656 1754559615.3790
MEM 251.722656 1754559615.4821
MEM 251.722656 1754559615.5854
MEM 251.722656 1754559615.6887
MEM 251.722656 1754559615.7919
MEM 251.722656 1754559615.8950
MEM 251.722656 1754559615.9981
MEM 251.722656 1754559616.1012
MEM 251.722656 1754559616.2042
MEM 251.722656 1754559616.3073
MEM 251.722656 1754559616.4103
MEM 251.722656 1754559616.5133
MEM 251.722656 1754559616.6165
MEM 251.722656 1754559616.7195
MEM 251.722656 1754559616.8225
MEM 251.722656 1754559616.9256
MEM 251.722656 1754559617.0287
MEM 251.722656 1754559617.1323
MEM 251.722656 1754559617.2357
MEM 251.722656 1754559617.3394
MEM 251.722656 1754559617.4425
MEM 251.722656 1754559617.5459
MEM 251.722656 1754559617.6496
MEM 251.722656 1754559617.7530
MEM 251.722656 1754559617.8567
MEM 251.722656 1754559617.9602
MEM 251.722656 1754559618.0638
MEM 251.722656 1754559618.1674
MEM 251.722656 1754559618.2708
MEM 251.722656 1754559618.3743
MEM 251.722656 1754559618.4778
MEM 251.722656 1754559618.5813
MEM 251.722656 1754559618.6848
MEM 251.722656 1754559618.7886
MEM 251.722656 1754559618.8923
MEM 251.722656 1754559618.9958
MEM 251.722656 1754559619.0993
MEM 251.722656 1754559619.2027
MEM 251.722656 1754559619.3061
MEM 251.722656 1754559619.4095
MEM 251.722656 1754559619.5131
MEM 251.722656 1754559619.6168
MEM 251.722656 1754559619.7202
MEM 251.722656 1754559619.8238
MEM 251.722656 1754559619.9270
MEM 251.722656 1754559620.0304
MEM 251.722656 1754559620.1338
MEM 251.722656 1754559620.2375
MEM 251.722656 1754559620.3409
MEM 251.722656 1754559620.4442
MEM 251.722656 1754559620.5478
MEM 251.722656 1754559620.6512
MEM 251.722656 1754559620.7551
MEM 251.722656 1754559620.8595
MEM 251.722656 1754559620.9631
MEM 251.722656 1754559621.0666
MEM 251.722656 1754559621.1700
MEM 251.722656 1754559621.2735
MEM 251.722656 1754559621.3769
MEM 251.722656 1754559621.4805
MEM 251.722656 1754559621.5841
MEM 251.722656 1754559621.6873
MEM 251.722656 1754559621.7910
MEM 251.722656 1754559621.8942
MEM 251.722656 1754559621.9977
MEM 251.722656 1754559622.1013
MEM 251.722656 1754559622.2049
MEM 251.722656 1754559622.3089
MEM 251.722656 1754559622.4123
MEM 251.722656 1754559622.5156
MEM 251.722656 1754559622.6190
MEM 251.722656 1754559622.7228
MEM 251.722656 1754559622.8264
MEM 251.722656 1754559622.9297
MEM 251.722656 1754559623.0334
MEM 251.722656 1754559623.1368
MEM 251.722656 1754559623.2404
MEM 251.722656 1754559623.3438
MEM 251.722656 1754559623.4470
MEM 251.722656 1754559623.5508
MEM 251.722656 1754559623.6544
MEM 251.722656 1754559623.7579
MEM 251.722656 1754559623.8613
MEM 251.722656 1754559623.9716
MEM 251.722656 1754559624.0751
MEM 251.722656 1754559624.1864
MEM 251.722656 1754559624.2900
MEM 251.722656 1754559624.3933
MEM 242.722656 1754559624.4964
MEM 242.722656 1754559624.5995
MEM 242.722656 1754559624.7024
MEM 242.722656 1754559624.8054
MEM 242.722656 1754559624.9084
MEM 242.722656 1754559625.0114
MEM 242.722656 1754559625.1144
MEM 242.722656 1754559625.2174
MEM 242.722656 1754559625.3205
MEM 242.722656 1754559625.4237
MEM 242.722656 1754559625.5268
MEM 242.722656 1754559625.6298
MEM 242.722656 1754559625.7330
MEM 242.722656 1754559625.8360
MEM 242.722656 1754559625.9390
MEM 242.722656 1754559626.0419
MEM 242.722656 1754559626.1454
MEM 242.722656 1754559626.2485
MEM 242.722656 1754559626.3516
MEM 242.722656 1754559626.4548
MEM 242.722656 1754559626.5577
MEM 242.722656 1754559626.6608
MEM 242.722656 1754559626.7640
MEM 242.722656 1754559626.8670
MEM 242.722656 1754559626.9700
MEM 242.722656 1754559627.0730
MEM 242.722656 1754559627.1761
MEM 242.722656 1754559627.2793
MEM 242.722656 1754559627.3826
MEM 242.722656 1754559627.4857
MEM 242.722656 1754559627.5888
MEM 242.722656 1754559627.6919
MEM 242.722656 1754559627.7952
MEM 242.722656 1754559627.8982
MEM 242.722656 1754559628.0013
MEM 242.722656 1754559628.1045
MEM 242.722656 1754559628.2075
MEM 242.722656 1754559628.3105
MEM 242.722656 1754559628.4135
MEM 242.722656 1754559628.5166
MEM 242.722656 1754559628.6198
MEM 242.722656 1754559628.7228
MEM 242.722656 1754559628.8257
MEM 242.722656 1754559628.9291
MEM 242.722656 1754559629.0323
MEM 242.722656 1754559629.1354
MEM 242.722656 1754559629.2385
MEM 242.722656 1754559629.3415
MEM 242.722656 1754559629.4448
MEM 242.722656 1754559629.5481
MEM 242.722656 1754559629.6512
MEM 242.722656 1754559629.7542
MEM 242.722656 1754559629.8574
MEM 242.722656 1754559629.9605
MEM 242.722656 1754559630.0635
MEM 242.722656 1754559630.1667
MEM 242.722656 1754559630.2697
MEM 242.722656 1754559630.3728
MEM 242.722656 1754559630.4759
MEM 242.722656 1754559630.5791
MEM 242.722656 1754559630.6822
MEM 242.722656 1754559630.7852
MEM 242.722656 1754559630.8884
MEM 242.722656 1754559630.9915
MEM 242.722656 1754559631.0947
MEM 242.722656 1754559631.1976
MEM 242.722656 1754559631.3008
MEM 242.722656 1754559631.4039
MEM 242.722656 1754559631.5070
MEM 242.722656 1754559631.6100
MEM 242.722656 1754559631.7132
MEM 242.722656 1754559631.8163
MEM 256.722656 1754559631.9221
MEM 264.847656 1754559632.0280
MEM 272.847656 1754559632.1343
MEM 280.972656 1754559632.2404
MEM 288.847656 1754559632.3469
MEM 296.722656 1754559632.4530
MEM 303.097656 1754559632.5561
MEM 254.671875 1754559632.6594
MEM 303.171875 1754559632.7625
MEM 252.296875 1754559632.8656
MEM 303.171875 1754559632.9687
MEM 250.046875 1754559633.0717
MEM 303.171875 1754559633.1747
MEM 247.546875 1754559633.2777
MEM 303.171875 1754559633.3807
MEM 248.796875 1754559633.4837
MEM 303.171875 1754559633.5869
MEM 248.796875 1754559633.6900
MEM 303.171875 1754559633.7931
MEM 249.796875 1754559633.8963
MEM 303.171875 1754559633.9994
MEM 250.800781 1754559634.1024
MEM 287.675781 1754559634.2054
MEM 251.726562 1754559634.3085
MEM 251.726562 1754559634.4118
MEM 251.726562 1754559634.5151
MEM 251.726562 1754559634.6181
MEM 251.726562 1754559634.7214
MEM 251.726562 1754559634.8245
MEM 251.726562 1754559634.9278
MEM 251.726562 1754559635.0310
MEM 251.726562 1754559635.1345
MEM 251.726562 1754559635.2376
MEM 251.726562 1754559635.3410
MEM 251.726562 1754559635.4442
MEM 251.726562 1754559635.5476
MEM 251.726562 1754559635.6510
MEM 251.726562 1754559635.7541
MEM 251.726562 1754559635.8573
MEM 251.726562 1754559635.9605
MEM 251.726562 1754559636.0642
MEM 251.726562 1754559636.1675
MEM 251.726562 1754559636.2709
MEM 251.726562 1754559636.3740
MEM 251.726562 1754559636.4772
MEM 251.726562 1754559636.5804
MEM 251.726562 1754559636.6840
MEM 251.726562 1754559636.7904
MEM 251.726562 1754559636.8965
MEM 251.726562 1754559637.0052
MEM 251.726562 1754559637.1112
MEM 251.726562 1754559637.2184
MEM 251.726562 1754559637.3255
MEM 251.726562 1754559637.4314
MEM 251.726562 1754559637.5373
MEM 251.726562 1754559637.6435
MEM 251.726562 1754559637.7514
MEM 251.726562 1754559637.8605
MEM 251.726562 1754559637.9659
MEM 251.726562 1754559638.0730
MEM 251.726562 1754559638.1799
MEM 251.726562 1754559638.2861
MEM 251.726562 1754559638.3923
MEM 251.726562 1754559638.4975
MEM 251.726562 1754559638.6040
MEM 251.726562 1754559638.7101
MEM 251.726562 1754559638.8166
MEM 251.726562 1754559638.9224
MEM 251.726562 1754559639.0288
MEM 251.726562 1754559639.1353
MEM 251.726562 1754559639.2410
MEM 251.726562 1754559639.3470
MEM 251.726562 1754559639.4527
MEM 251.726562 1754559639.5587
MEM 251.726562 1754559639.6654
MEM 251.726562 1754559639.7717
MEM 251.726562 1754559639.8781
MEM 251.726562 1754559639.9840
MEM 251.726562 1754559640.0910
MEM 251.726562 1754559640.1973
MEM 251.726562 1754559640.3032
MEM 251.726562 1754559640.4085
MEM 251.726562 1754559640.5153
MEM 251.726562 1754559640.6208
MEM 251.726562 1754559640.7280
MEM 251.726562 1754559640.8345
MEM 251.726562 1754559640.9415
MEM 251.726562 1754559641.0490
MEM 251.726562 1754559641.1561
MEM 251.726562 1754559641.2626
MEM 251.726562 1754559641.3693
MEM 251.726562 1754559641.4760
MEM 251.726562 1754559641.5831
MEM 251.726562 1754559641.6899
MEM 251.726562 1754559641.7995
MEM 251.726562 1754559641.9091
MEM 251.726562 1754559642.0166
MEM 251.726562 1754559642.1244
MEM 251.726562 1754559642.2309
MEM 251.726562 1754559642.3384
MEM 251.726562 1754559642.4448
MEM 251.726562 1754559642.5528
MEM 251.726562 1754559642.6586
MEM 251.726562 1754559642.7646
MEM 251.726562 1754559642.8718
MEM 251.726562 1754559642.9753
MEM 251.726562 1754559643.0788
MEM 251.726562 1754559643.1822
MEM 251.726562 1754559643.2859
MEM 251.726562 1754559643.3893
MEM 251.726562 1754559643.4929
MEM 251.726562 1754559643.5963
MEM 251.726562 1754559643.6998
MEM 251.726562 1754559643.8034
MEM 251.726562 1754559643.9068
MEM 251.726562 1754559644.0104
MEM 251.726562 1754559644.1137
MEM 251.726562 1754559644.2171
MEM 251.726562 1754559644.3206
MEM 251.726562 1754559644.4240
MEM 251.726562 1754559644.5275
MEM 251.726562 1754559644.6306
MEM 251.726562 1754559644.7340
MEM 251.726562 1754559644.8374
MEM 251.726562 1754559644.9412
MEM 251.726562 1754559645.0446
MEM 251.726562 1754559645.1480
MEM 251.726562 1754559645.2514
MEM 251.726562 1754559645.3550
MEM 251.726562 1754559645.4581
MEM 251.726562 1754559645.5616
MEM 251.726562 1754559645.6651
MEM 251.726562 1754559645.7685
MEM 251.726562 1754559645.8718
MEM 251.726562 1754559645.9768
MEM 251.726562 1754559646.0804
MEM 251.726562 1754559646.1838
MEM 251.726562 1754559646.2872
MEM 251.726562 1754559646.3903
MEM 251.726562 1754559646.4938
MEM 251.726562 1754559646.5973
MEM 251.726562 1754559646.7009
MEM 251.726562 1754559646.8042
MEM 251.726562 1754559646.9075
MEM 251.726562 1754559647.0108
MEM 251.726562 1754559647.1143
MEM 251.726562 1754559647.2179
MEM 251.726562 1754559647.3211
MEM 251.726562 1754559647.4249
MEM 251.726562 1754559647.5285
MEM 251.726562 1754559647.6319
MEM 251.726562 1754559647.7355
MEM 251.726562 1754559647.8390
MEM 251.726562 1754559647.9424
MEM 251.726562 1754559648.0457
MEM 249.726562 1754559648.1489
MEM 247.726562 1754559648.2520
MEM 247.726562 1754559648.3552
MEM 247.726562 1754559648.4582
MEM 247.726562 1754559648.5614
MEM 247.726562 1754559648.6646
MEM 247.726562 1754559648.7677
MEM 247.726562 1754559648.8709
MEM 247.726562 1754559648.9740
MEM 247.726562 1754559649.0773
MEM 247.726562 1754559649.1804
MEM 247.726562 1754559649.2835
MEM 247.726562 1754559649.3866
MEM 247.726562 1754559649.4897
MEM 247.726562 1754559649.5928
MEM 247.726562 1754559649.6960
MEM 247.726562 1754559649.7991
MEM 247.726562 1754559649.9022
MEM 247.726562 1754559650.0054
MEM 247.726562 1754559650.1086
MEM 247.726562 1754559650.2118
MEM 247.726562 1754559650.3150
MEM 247.726562 1754559650.4181
MEM 247.726562 1754559650.5212
MEM 247.726562 1754559650.6244
MEM 247.726562 1754559650.7276
MEM 247.726562 1754559650.8308
MEM 247.726562 1754559650.9339
MEM 247.726562 1754559651.0373
MEM 247.726562 1754559651.1405
MEM 247.726562 1754559651.2437
MEM 247.726562 1754559651.3469
MEM 247.726562 1754559651.4499
MEM 247.726562 1754559651.5533
MEM 247.726562 1754559651.6564
MEM 247.726562 1754559651.7596
MEM 247.726562 1754559651.8629
MEM 247.726562 1754559651.9660
MEM 247.726562 1754559652.0691
MEM 247.726562 1754559652.1724
MEM 247.726562 1754559652.2756
MEM 247.726562 1754559652.3788
MEM 247.726562 1754559652.4818
MEM 247.726562 1754559652.5851
